"COU","Country","IND","Indicator","SEX","Sex","AGE","Age Group","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"POL","Poland","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2008","2008","PC","Percentage","0","Units",,,19.9,,
"HUN","Hungary","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1993","1993","PC","Percentage","0","Units",,,18.2,,
"BRA","Brazil","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2007","2007","PC","Percentage","0","Units",,,12.9,,
"OAVG","OECD - Average","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2009","2009","PC","Percentage","0","Units",,,17.4,,
"ISL","Iceland","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1999","1999","PC","Percentage","0","Units",,,4.4,,
"DNK","Denmark","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2009","2009","PC","Percentage","0","Units",,,13.3,,
"CHE","Switzerland","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1998","1998","PC","Percentage","0","Units",,,4.7,,
"SWE","Sweden","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1992","1992","PC","Percentage","0","Units",,,16.2,,
"CAN","Canada","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1999","1999","PC","Percentage","0","Units",,,15.3,,
"NOR","Norway","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1998","1998","PC","Percentage","0","Units",,,8.9,,
"BEL","Belgium","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1993","1993","PC","Percentage","0","Units",,,17.4,,
"FIN","Finland","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1998","1998","PC","Percentage","0","Units",,,20.1,,
"EST","Estonia","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1994","1994","PC","Percentage","0","Units",,,11.8,,
"ESP","Spain","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1990","1990","PC","Percentage","0","Units",,,23.2,,
"TUR","Turkey","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2004","2004","PC","Percentage","0","Units",,,20.5,,
"SVN","Slovenia","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2005","2005","PC","Percentage","0","Units",,,14.5,,
"AUS","Australia","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1998","1998","PC","Percentage","0","Units",,,13.5,,
"TUR","Turkey","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2001","2001","PC","Percentage","0","Units",,,17.2,,
"NLD","Netherlands","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2009","2009","PC","Percentage","0","Units",,,7.2,,
"BEL","Belgium","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1996","1996","PC","Percentage","0","Units",,,17.3,,
"AUS","Australia","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2011","2011","PC","Percentage","0","Units",,,11.9,,
"LUX","Luxembourg","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2001","2001","PC","Percentage","0","Units",,,5.4,,
"ISR","Israel","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2010","2010","PC","Percentage","0","Units",,,13.6,,
"HUN","Hungary","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2013","2013","PC","Percentage","0","Units",,,27.9,,
"NOR","Norway","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1995","1995","PC","Percentage","0","Units",,,11.9,,
"BRA","Brazil","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2004","2004","PC","Percentage","0","Units",,,14.2,,
"OAVG","OECD - Average","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2006","2006","PC","Percentage","0","Units",,,15.4,,
"FRA","France","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2001","2001","PC","Percentage","0","Units",,,16,,
"CAN","Canada","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1996","1996","PC","Percentage","0","Units",,,16.9,,
"GBR","United Kingdom","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2011","2011","PC","Percentage","0","Units",,,17.9,,
"KOR","Korea","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2001","2001","PC","Percentage","0","Units",,,8.7,,
"EST","Estonia","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1991","1991","PC","Percentage","0","Units",,,4,,
"BEL","Belgium","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2013","2013","PC","Percentage","0","Units",,,24.7,,
"HUN","Hungary","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2010","2010","PC","Percentage","0","Units",,,24.6,,
"SVN","Slovenia","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2002","2002","PC","Percentage","0","Units",,,15,,
"ISL","Iceland","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1993","1993","PC","Percentage","0","Units",,,9.7,,
"NLD","Netherlands","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1999","1999","PC","Percentage","0","Units",,,6.3,,
"POL","Poland","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2005","2005","PC","Percentage","0","Units",,,39.2,,
"CHL","Chile","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1997","1997","PC","Percentage","0","Units",,,12.8,,
"IRL","Ireland","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1995","1995","PC","Percentage","0","Units",,,17.5,,
"GBR","United Kingdom","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2003","2003","PC","Percentage","0","Units",,,13.1,,
"ITA","Italy","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2001","2001","PC","Percentage","0","Units",,,32.2,,
"CHN","China (People's Republic of)","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2000","2000","PC","Percentage","0","Units",,,9.2,,
"DNK","Denmark","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2007","2007","PC","Percentage","0","Units",,,7.4,,
"IRL","Ireland","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2010","2010","PC","Percentage","0","Units",,,21.8,,
"USA","United States","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2012","2012","PC","Percentage","0","Units",,,14.7,,
"CHE","Switzerland","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1993","1993","PC","Percentage","0","Units",,,5.9,,
"FIN","Finland","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2013","2013","PC","Percentage","0","Units",,,17.2,,
"BRA","Brazil","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2005","2005","PC","Percentage","0","Units",,,24.8,,
"NOR","Norway","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2006","2006","PC","Percentage","0","Units",,,8.6,,
"POL","Poland","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1997","1997","PC","Percentage","0","Units",,,22,,
"AUT","Austria","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2013","2013","PC","Percentage","0","Units",,,10,,
"AUS","Australia","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1994","1994","PC","Percentage","0","Units",,,16.3,,
"TUR","Turkey","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1997","1997","PC","Percentage","0","Units",,,14,,
"CHE","Switzerland","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1991","1991","PC","Percentage","0","Units",,,3,,
"JPN","Japan","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1990","1990","PC","Percentage","0","Units",,,4.5,,
"USA","United States","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1997","1997","PC","Percentage","0","Units",,,10.7,,
"DNK","Denmark","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1992","1992","PC","Percentage","0","Units",,,12.6,,
"NOR","Norway","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1991","1991","PC","Percentage","0","Units",,,13.6,,
"CAN","Canada","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1992","1992","PC","Percentage","0","Units",,,19.7,,
"FRA","France","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1997","1997","PC","Percentage","0","Units",,,27,,
"CHL","Chile","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2010","2010","PC","Percentage","0","Units",,,16.6,,
"PRT","Portugal","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2007","2007","PC","Percentage","0","Units",,,20.3,,
"DEU","Germany","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2003","2003","PC","Percentage","0","Units",,,12.3,,
"JPN","Japan","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2010","2010","PC","Percentage","0","Units",,,10.4,,
"PRT","Portugal","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2010","2010","PC","Percentage","0","Units",,,24,,
"CZE","Czech Republic","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2012","2012","PC","Percentage","0","Units",,,19,,
"NZL","New Zealand","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1991","1991","PC","Percentage","0","Units",,,17.2,,
"FRA","France","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1994","1994","PC","Percentage","0","Units",,,27.2,,
"IRL","Ireland","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1998","1998","PC","Percentage","0","Units",,,12.9,,
"KOR","Korea","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2013","2013","PC","Percentage","0","Units",,,9.8,,
"ISR","Israel","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2000","2000","PC","Percentage","0","Units",,,17.4,,
"FIN","Finland","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1995","1995","PC","Percentage","0","Units",,,28.7,,
"DNK","Denmark","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1995","1995","PC","Percentage","0","Units",,,12.3,,
"ISR","Israel","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2003","2003","PC","Percentage","0","Units",,,22.8,,
"USA","United States","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2000","2000","PC","Percentage","0","Units",,,8.9,,
"IRL","Ireland","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2001","2001","PC","Percentage","0","Units",,,7.7,,
"JPN","Japan","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2007","2007","PC","Percentage","0","Units",,,8.3,,
"AUS","Australia","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1991","1991","PC","Percentage","0","Units",,,16.3,,
"SVK","Slovak Republic","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2013","2013","PC","Percentage","0","Units",,,31.6,,
"GBR","United Kingdom","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2004","2004","PC","Percentage","0","Units",,,10.5,,
"OAVG","OECD - Average","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2003","2003","PC","Percentage","0","Units",,,15.1,,
"ESP","Spain","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2009","2009","PC","Percentage","0","Units",,,39.1,,
"FIN","Finland","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2011","2011","PC","Percentage","0","Units",,,19.3,,
"AUS","Australia","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2004","2004","PC","Percentage","0","Units",,,11.8,,
"ISL","Iceland","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1991","1991","PC","Percentage","0","Units",,,5.8,,
"KOR","Korea","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1993","1993","PC","Percentage","0","Units",,,11.9,,
"NLD","Netherlands","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2002","2002","PC","Percentage","0","Units",,,5.1,,
"RUS","Russia","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1992","1992","PC","Percentage","0","Units",,,13,,
"HUN","Hungary","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2008","2008","PC","Percentage","0","Units",,,18.9,,
"TUR","Turkey","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1994","1994","PC","Percentage","0","Units",,,17.5,,
"OAVG","OECD - Average","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2013","2013","PC","Percentage","0","Units",,,20.2,,
"CHE","Switzerland","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2011","2011","PC","Percentage","0","Units",,,7.6,,
"POL","Poland","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2000","2000","PC","Percentage","0","Units",,,33.3,,
"SVK","Slovak Republic","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2010","2010","PC","Percentage","0","Units",,,32,,
"SWE","Sweden","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1992","1992","PC","Percentage","0","Units",,,11.1,,
"EST","Estonia","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2006","2006","PC","Percentage","0","Units",,,9.7,,
"HUN","Hungary","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2005","2005","PC","Percentage","0","Units",,,19.7,,
"NLD","Netherlands","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2005","2005","PC","Percentage","0","Units",,,9.3,,
"OAVG","OECD - Average","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1993","1993","PC","Percentage","0","Units",,,17.8,,
"LUX","Luxembourg","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1997","1997","PC","Percentage","0","Units",,,9.2,,
"ISR","Israel","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2006","2006","PC","Percentage","0","Units",,,19.7,,
"AUT","Austria","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2003","2003","PC","Percentage","0","Units",,,7.5,,
"ISL","Iceland","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2012","2012","PC","Percentage","0","Units",,,12.4,,
"GRC","Greece","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","1999","1999","PC","Percentage","0","Units",,,23,,
"ESP","Spain","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","1993","1993","PC","Percentage","0","Units",,,47.3,,
"CAN","Canada","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2012","2012","PC","Percentage","0","Units",,,16.1,,
"CHE","Switzerland","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2001","2001","PC","Percentage","0","Units",,,5.5,,
"CZE","Czech Republic","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2009","2009","PC","Percentage","0","Units",,,16.7,,
"EST","Estonia","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2007","2007","PC","Percentage","0","Units",,,7.2,,
